검색키워드,가게이름,카테고리,평점,평점건수,리뷰수,주소,지번,영업시간,연락처,상세정보링크
판교 한식집,진1926 판교점,"육류,고기",4.1,17,25,경기 성남시 분당구 판교역로192번길 22 효성 해링턴 타워 1층 101호,삼평동 659,영업시간 월~토 17:00 ~ 23:00,0317070292,https://place.map.kakao.com/106771056
판교 한식집,숙성도 판교점,삼겹살,3.7,60,398,경기 성남시 분당구 판교역로 136 힐스테이트판교역판매시설 1층 1042~1047호,백현동 540,매일 11:30 ~ 22:30 · 휴게시간 매일 15:30 ~ 16:30,03180239233,https://place.map.kakao.com/556505866
판교 한식집,방유당 그레이츠판교점,한식,,(30),170,경기 성남시 분당구 분당내곡로 117 그레이츠 판교 지하 1층 108호,백현동 535,매일 11:00 ~ 22:00,0317060690,https://place.map.kakao.com/18553912
판교 한식집,경복궁 판교점,한정식,2.7,39,96,"경기 성남시 분당구 대왕판교로606번길 58 판교푸르지오월드마크 2층 2-11~16,41호",삼평동 741,월~금 15:00 ~ 17:00,03180168038,https://place.map.kakao.com/22484388
판교 한식집,사위식당 판교점,한식,3.4,44,999,경기 성남시 분당구 판교역로 152 알파돔타워 2층 4호,백현동 537,월~금 14:30 ~ 17:30,0316227180,https://place.map.kakao.com/1228192888
판교 한식집,참다운정육식당 판교본점,"육류,고기",4.2,97,"1,079",경기 성남시 분당구 판교로 182-7 지하1층 B01호,판교동 511-6,매일 11:00 ~ 22:00,03180168880,https://place.map.kakao.com/1947089292
판교 한식집,화포식당 판교점,"육류,고기",4.1,31,423,경기 성남시 분당구 대왕판교로 660 유스페이스1 2층 240호,삼평동 670,월~금 15:00 ~ 17:00,0317242929,https://place.map.kakao.com/1782830414
판교 한식집,얼룩도야지,"육류,고기",,(30),183,경기 성남시 분당구 대왕판교로606번길 45 2층 205호,삼평동 653,영업시간 매일 17:00 ~ 23:00,03180172840,https://place.map.kakao.com/1048838366
판교 한식집,샘밭막국수 판교점,국수,3.6,88,77,경기 성남시 분당구 서판교로44번길 13 1층,판교동 566-5,월~금 15:00 ~ 17:00,03180171712,https://place.map.kakao.com/26552003
판교 한식집,봉피양 판교점,한식,3.4,65,51,"경기 성남시 분당구 판교역로 235 H스퀘어 N동 1층 121,122호",삼평동 681,매일 11:00 ~ 21:30,0317377478,https://place.map.kakao.com/269932132
판교 한식집,푸에르코 판교점,"육류,고기",2.9,51,125,경기 성남시 분당구 분당내곡로 117 그레이츠 판교 2층,백현동 535,매일 14:30 ~ 17:00,0316227501,https://place.map.kakao.com/1430452993
판교 한식집,자산어보 판교직영점,회,3.0,33,13,경기 성남시 분당구 대왕판교로606번길 10 라스트리트1동 2층 201호,백현동 531,월~토 11:30 ~ 22:00,0317069880,https://place.map.kakao.com/46564381
판교 한식집,황제갈비 판교점,갈비,4.2,22,26,"경기 성남시 분당구 대왕판교로 670 유스페이스2A동 1층 104, 105호",삼평동 682,월~금 10:00 ~ 22:00,0317398688,https://place.map.kakao.com/1980848252
판교 한식집,풍천숯재벌장어,장어,3.9,27,195,경기 성남시 분당구 대왕판교로 660 유스페이스몰1빌딩 A동 103호,삼평동 670,월~금 11:00 ~ 22:00 · 휴게시간 월~금 14:30 ~ 16:30,050371501614,https://place.map.kakao.com/26643008
판교 한식집,이야기둘,"육류,고기",3.8,22,127,경기 성남시 분당구 판교로319번길 13 디테라스오피스텔 1층 113호,삼평동 691,매일 12:00 ~ 22:00,0316078092,https://place.map.kakao.com/26466601
판교 한식집,선한레시피 판교점,한식,4.2,54,51,경기 성남시 분당구 서판교로44번길 17-3 1층,판교동 567-5,화~일 15:00 ~ 17:00,0317053315,https://place.map.kakao.com/23578650
판교 한식집,차고145,"육류,고기",3.8,20,141,경기 성남시 분당구 판교역로 145 라스트리트 알파리움2동 1층 108~110호,백현동 530,월~금 14:00 ~ 17:00,0317811450,https://place.map.kakao.com/1814498690
판교 한식집,송도갈비 판교브릿지타워점,갈비,3.9,32,46,경기 성남시 분당구 판교로227번길 6 브릿지타워,삼평동 617,매일 11:30 ~ 22:00,0317020911,https://place.map.kakao.com/1871942551
판교 한식집,광화문국밥 판교점,국밥,4.0,62,80,경기 성남시 분당구 판교역로 152 알파돔타워 2층 206호,백현동 537,월~토 14:20 ~ 17:00,0316227170,https://place.map.kakao.com/1732093108
판교 한식집,평가옥 판교점,냉면,3.2,51,31,경기 성남시 분당구 대왕판교로 660 유스페이스몰1 A동 102호,삼평동 670,매일 11:00 ~ 21:30,0317242566,https://place.map.kakao.com/27582913
판교 한식집,돈블랑 판교점,"육류,고기",3.8,89,66,경기 성남시 분당구 대왕판교로606번길 10 알파리움1단지아파트 알파리움타워 1동 1층,백현동 531,매일 11:00 ~ 22:00,0317037722,https://place.map.kakao.com/1763923315
판교 한식집,머내돌삼겹살,삼겹살,4.6,27,27,경기 성남시 분당구 동판교로52번길 17-14 1층,백현동 591-6,"월,수,목,금,토,일 10:00 ~ 22:00 · 휴게시간 월,수,목,금 15:00 ~ 16:00",03180176550,https://place.map.kakao.com/12544888
판교 한식집,찹쌀순대 만드는집,순대,4.1,41,56,경기 성남시 분당구 운중로138번길 18 1층,운중동 933-3,화~토 14:00 ~ 17:30,0317077872,https://place.map.kakao.com/99513625
판교 한식집,통통곱창,"곱창,막창",4.3,40,67,경기 성남시 분당구 대왕판교로606번길 45 1층 102호,삼평동 653,월~토 10:00 ~ 24:00,03180176660,https://place.map.kakao.com/1459548375
판교 한식집,돼지맨숀,"육류,고기",3.7,43,78,"경기 성남시 분당구 동판교로177번길 25 판교아브뉴프랑 1층 144,145호",삼평동 740,영업시간 월~금 17:00 ~ 22:30,0317064775,https://place.map.kakao.com/1284688158
판교 한식집,토속음식뜰사랑 본점,한식,3.9,43,135,경기 성남시 분당구 운중로138번길 24-5 1층,운중동 931-1,매일 10:00 ~ 20:00,03180174060,https://place.map.kakao.com/12784245
판교 한식집,쉐누하누,"육류,고기",4.2,26,95,경기 성남시 분당구 판교역로 145 알파리움타워 2동 라스트리트 2층 201~203호,백현동 530,월~금 15:00 ~ 17:00,0317035530,https://place.map.kakao.com/1174471186
판교 한식집,양재정육식당,"육류,고기",3.6,32,33,경기 성남시 분당구 분당내곡로 151 삼도타워 1층 102호,삼평동 656,월~토 11:30 ~ 24:00,0317085705,https://place.map.kakao.com/369744461
판교 한식집,장비빔국수와 굴국밥보쌈,국수,4.3,39,83,경기 성남시 분당구 판교공원로2길 60 1층,판교동 601-4,매일 11:00 ~ 22:00 · 휴게시간 매일 15:30 ~ 16:30,03180163158,https://place.map.kakao.com/18828291
판교 한식집,우테이블,"육류,고기",4.1,74,97,경기 성남시 분당구 동판교로177번길 25 판교호반써밋플레이스 1층 105호,삼평동 740,매일 15:00 ~ 17:00,0317034775,https://place.map.kakao.com/968456940
판교 한식집,토속상황삼계탕,삼계탕,4.0,33,28,경기 성남시 분당구 대왕판교로 670 유스페이스2 2층 225호,삼평동 682,월~금 15:00 ~ 17:00,0316286619,https://place.map.kakao.com/18561415
판교 한식집,봉우리 현대백화점 판교점,한정식,2.9,27,171,경기 성남시 분당구 판교역로146번길 20 9층,백현동 541,매일 15:00 ~ 17:00,03151701936,https://place.map.kakao.com/26945306
판교 한식집,이태리부대찌개 판교점,"찌개,전골",3.9,35,46,경기 성남시 분당구 판교역로 230 삼환하이펙스 B동 지하1층 117호,삼평동 679,매일 11:00 ~ 22:00,0316960310,https://place.map.kakao.com/1961406004
판교 한식집,양바위 본점,"곱창,막창",,(30),84,"경기 성남시 분당구 동판교로177번길 25 판교호반써밋플레이스 아브뉴프랑 1층 110,111호",삼평동 740,월~금 15:00 ~ 17:00,0317069288,https://place.map.kakao.com/1465537638
판교 한식집,홍대칼국수와족발 판교역점,"족발,보쌈",3.3,21,14,경기 성남시 분당구 대왕판교로606번길 45 1층,삼평동 653,월~금 13:30 ~ 17:00,0317081779,https://place.map.kakao.com/25531595
판교 한식집,고반식당 판교아브뉴프랑점,"육류,고기",,(30),380,경기 성남시 분당구 동판교로177번길 25 2층 205~207호,삼평동 740,월~금 15:00 ~ 17:00,0317075861,https://place.map.kakao.com/1892006748
판교 한식집,송추가마골 인어반 판교점,갈비,2.6,53,44,경기 성남시 분당구 판교역로 145 알파리움2단지 라스트리트 2동 2층,백현동 530,매일 11:15 ~ 21:45,0317058503,https://place.map.kakao.com/1452199841
판교 한식집,마루심 판교점,장어,4.4,85,136,"경기 성남시 분당구 동판교로177번길 25 판교호반써밋플레이스 2층 236, 237호",삼평동 740,월~금 15:00 ~ 17:00,0317817998,https://place.map.kakao.com/493586992
판교 한식집,달빛어시장 판교점,회,3.5,20,114,경기 성남시 분당구 대왕판교로 660 유스페이스1 2층 210호,삼평동 670,영업시간 월~금 17:00 ~ 01:00,0316284567,https://place.map.kakao.com/798065007
판교 한식집,판교장어타운,장어,3.9,20,70,경기 성남시 분당구 판교역로192번길 16 판교타워 3층 301~304호,삼평동 662,월~금 15:00 ~ 17:00,0317019282,https://place.map.kakao.com/1902514183
판교 한식집,일편닭심,닭요리,4.2,56,75,경기 성남시 분당구 판교역로192번길 22 효성해링턴타워 110호,삼평동 659,영업시간 매일 17:00 ~ 01:30,0316021847,https://place.map.kakao.com/96593433
판교 한식집,담솥 판교아브뉴프랑점,한식,4.3,67,"1,008",경기 성남시 분당구 동판교로177번길 25 호반써밋플레이스 1층 103호,삼평동 740,월~금 15:00 ~ 17:00,050713429553,https://place.map.kakao.com/1615267371
판교 한식집,금돈가,"육류,고기",3.3,19,68,경기 성남시 분당구 판교공원로1길 71 1층,판교동 602,월~토 15:00 ~ 17:00,0317096599,https://place.map.kakao.com/1414871962
판교 한식집,우몽 판교본점,"육류,고기",4.4,50,734,경기 성남시 분당구 판교역로192번길 12 판교미래에셋타워 2층 204호,삼평동 664,매일 15:00 ~ 17:00,03180610712,https://place.map.kakao.com/1757905811
판교 한식집,우대포판교,"육류,고기",4.6,8,778,경기 성남시 분당구 운중로 141,운중동 967,매일 11:30 ~ 22:00 · 휴게시간 월~금 14:30 ~ 16:30,,https://place.map.kakao.com/1706812298
판교 한식집,판교인생곱창,"곱창,막창",3.5,18,91,경기 성남시 분당구 판교역로192번길 16 판교타워,삼평동 662,화~금 15:00 ~ 22:50,0317050731,https://place.map.kakao.com/1560550784
판교 한식집,양드림식당,한정식,5.0,7,4,경기 성남시 분당구 서판교로44번길 7,판교동 566-8,영업시간 월~토 17:00 ~ 23:00,0317051588,https://place.map.kakao.com/1286746809
판교 한식집,창고43 판교점,"육류,고기",3.3,39,76,경기 성남시 분당구 분당내곡로 131 2층,백현동 534,월~금 14:00 ~ 17:30,0316017543,https://place.map.kakao.com/966625660
판교 한식집,산골면옥,칼국수,3.0,24,24,경기 성남시 분당구 판교공원로2길 2 1층,판교동 595,매일 09:30 ~ 20:50,,https://place.map.kakao.com/1934860355
판교 한식집,해미옥 판교점,"해물,생선",4.8,31,414,경기 성남시 분당구 대왕판교로606번길 41 지하1층 B01호,삼평동 652,월~토 14:50 ~ 17:00,0317090728,https://place.map.kakao.com/1241366357
판교 한식집,판교돈,한식,,(30),286,경기 성남시 분당구 판교역로192번길 14-2 골드타워 1층 119호,삼평동 660,매일 16:00 ~ 00:30,0317019294,https://place.map.kakao.com/849595034
판교 한식집,백청우칼국수 서판교점,칼국수,4.3,21,32,경기 성남시 분당구 산운로160번길 16-7,운중동 970-1,,03180168815,https://place.map.kakao.com/17796611
판교 한식집,옥된장 판교점,"찌개,전골",4.1,35,"3,628",경기 성남시 분당구 판교역로 184 JS타워 1층 102-2호,삼평동 643,매일 15:00 ~ 17:00,0317075392,https://place.map.kakao.com/150112363
판교 한식집,우영관 그레이츠판교,곰탕,3.8,39,81,경기 성남시 분당구 분당내곡로 117 크래프톤타워 2층,백현동 535,"월,화,수,목,금,일 14:30 ~ 17:30",,https://place.map.kakao.com/106262950
판교 한식집,우몽블랙 판교점,"육류,고기",4.6,32,533,경기 성남시 분당구 판교역로 145 알파리움타워 2동 1층 111~112호,백현동 530,매일 15:00 ~ 17:00,0317020218,https://place.map.kakao.com/498464972
판교 한식집,운중본가 장수촌,닭요리,3.5,12,111,경기 성남시 분당구 산운로32번길 14 1층,운중동 883-4,매일 11:00 ~ 21:00,0317059973,https://place.map.kakao.com/83970940
판교 한식집,솔솥 판교점,한식,4.2,55,478,경기 성남시 분당구 대왕판교로606번길 10 알파리움1단지아파트 알파리움타워 1동 1층 116호,백현동 531,매일 15:00 ~ 17:00,0317010266,https://place.map.kakao.com/249589340
판교 한식집,진짜돼지 판교본점,"육류,고기",3.6,31,44,경기 성남시 분당구 분당내곡로 159 판교역KCC웰츠타워 A동 1층 120호,삼평동 658,월~금 14:30 ~ 17:00,03180179547,https://place.map.kakao.com/26797235
판교 한식집,제주가,"육류,고기",4.0,8,8,경기 성남시 분당구 동판교로52번길 5 1층,백현동 604,매일 11:00 ~ 23:00 · 휴게시간 매일 15:00 ~ 16:30,03180169292,https://place.map.kakao.com/145905216
판교 한식집,일도씨닭갈비 판교점,닭요리,,(30),123,경기 성남시 분당구 분당내곡로 117 그레이츠판교 지하1층,백현동 535,매일 10:00 ~ 22:00,0316227509,https://place.map.kakao.com/1405700142
판교 한식집,암돼지와꽃등심,"육류,고기",3.6,10,187,경기 성남시 분당구 운중로166번길 4-14 1층,운중동 1019-2,월~토 16:00 ~ 17:00,03180163566,https://place.map.kakao.com/26081200
판교 한식집,성일면옥 본점,냉면,4.0,49,71,경기 성남시 분당구 동판교로52번길 10 1층,백현동 597-4,화~일 15:00 ~ 17:00,0317031231,https://place.map.kakao.com/1144524928
판교 한식집,락빈칼국수,칼국수,3.9,31,25,경기 성남시 분당구 판교공원로2길 68 1층 101호,판교동 601,화~일 15:00 ~ 17:00,03180161822,https://place.map.kakao.com/14808871
판교 한식집,이가네양갈비 판교직영점,"육류,고기",4.4,34,"2,119",경기 성남시 분당구 판교역로 145 알파리움2단지 타워2동 1층 113~115호,백현동 530,월~토 11:00 ~ 10:45,0317019998,https://place.map.kakao.com/1985420126
판교 한식집,목포명가 판교점,"해물,생선",4.2,9,"1,676",경기 성남시 분당구 분당내곡로 159 웰츠타워 A동 1층 113~114호,삼평동 658,월~금 15:00 ~ 17:00,0317076233,https://place.map.kakao.com/1949243901
판교 한식집,대진항막회,회,3.8,33,37,경기 성남시 분당구 동판교로 91,백현동 553,화~일 16:00 ~ 23:00,03180168205,https://place.map.kakao.com/24949988
판교 한식집,유엔가든,"육류,고기",3.9,12,101,경기 성남시 분당구 동판교로177번길 25 1층 129~131호,삼평동 740,월~금 14:30 ~ 17:00,0317089929,https://place.map.kakao.com/1751754378
판교 한식집,초심한우,"육류,고기",4.5,10,25,경기 성남시 분당구 운중로146번길 15-6 1층,운중동 1021,월~금 15:00 ~ 17:00,,https://place.map.kakao.com/361151726
판교 한식집,램가 본점,"육류,고기",4.5,22,225,경기 성남시 분당구 판교공원로1길 63 지하1층,판교동 602-4,영업시간 월~금 17:00 ~ 22:00,0317035043,https://place.map.kakao.com/1352135383
판교 한식집,자연횟집 판교,회,4.6,134,17,경기 성남시 분당구 판교역로 235 H스퀘어 N동 123호,삼평동 681,월~금 11:00 ~ 22:00 · 휴게시간 월~금 14:30 ~ 16:00,0317377900,https://place.map.kakao.com/809385645
판교 한식집,항아리보쌈 서판교점,"족발,보쌈",4.3,19,18,경기 성남시 분당구 운중로125번길 14-16,운중동 975-3,매일 15:30 ~ 16:40,03180173377,https://place.map.kakao.com/21301904
판교 한식집,연인의정원 판교,한식,3.7,3,61,경기 성남시 분당구 서판교로44번길 3-10 1층,판교동 566-2,매일 10:00 ~ 19:00,0317576667,https://place.map.kakao.com/1057698022
판교 한식집,현복집 판교점,복어,3.7,18,10,"경기 성남시 분당구 대왕판교로606번길 10 알파리움타워 1동 2층 215,216호",백현동 531,월~금 11:00 ~ 22:00,0317041001,https://place.map.kakao.com/786602149
판교 한식집,양평해장국,해장국,2.9,12,9,경기 성남시 분당구 판교로255번길 9-22 우림WCITY 2층 206호,삼평동 618,월~금 11:00 ~ 21:30,,https://place.map.kakao.com/512465439
판교 한식집,찜하우스,"찌개,전골",2.7,18,26,"경기 성남시 분당구 판교역로 180 알파타워 1층 104,107,108,109호",삼평동 645,매일 10:00 ~ 22:00,0317021128,https://place.map.kakao.com/182155718
판교 한식집,감성쪽갈비,갈비,4.1,9,136,경기 성남시 분당구 대왕판교로 660 유스페이스1 2층 211호,삼평동 670,월~토 16:00 ~ 24:00,0317242885,https://place.map.kakao.com/300256795
판교 한식집,판교집 본점,"육류,고기",3.8,17,116,경기 성남시 분당구 판교역로 178 서건타워 1층 106호,삼평동 646,월~토 11:00 ~ 22:00 · 휴게시간 월~금 14:00 ~ 16:30,,https://place.map.kakao.com/670874847
판교 한식집,비와별닭갈비 판교아브뉴프랑점,닭요리,2.6,26,50,경기 성남시 분당구 동판교로177번길 25 2층 208호,삼평동 740,매일 15:00 ~ 17:00,03180167999,https://place.map.kakao.com/685887935
판교 한식집,됐소 판교점,"육류,고기",3.3,29,141,경기 성남시 분당구 대왕판교로 670 유스페이스2 A동 지하1층 B101호,삼평동 682,월~금 14:30 ~ 17:00,0316286092,https://place.map.kakao.com/807466448
판교 한식집,단지국수,국수,4.3,40,34,경기 성남시 분당구 판교공원로5길 5,판교동 619-13,화~일 16:00 ~ 17:00,03180178383,https://place.map.kakao.com/20806086
판교 한식집,순우가,"육류,고기",4.0,5,117,경기 성남시 분당구 대왕판교로645번길 36 NS 별관 지하1층,삼평동 632,매일 15:00 ~ 17:00,0316068516,https://place.map.kakao.com/1123116002
판교 한식집,뻘낙지한마당 판교점,"해물,생선",3.9,18,16,경기 성남시 분당구 판교역로 235 H스퀘어N동 1층 125호,삼평동 681,매일 11:00 ~ 24:00,0316967666,https://place.map.kakao.com/282645126
판교 한식집,양산도 판교점,한식,3.9,27,854,경기 성남시 분당구 대왕판교로606번길 58 월드마크상가 1층 115호,삼평동 741,매일 15:00 ~ 17:30,0317051092,https://place.map.kakao.com/1854860932
판교 한식집,조재벌식당,"육류,고기",4.1,21,41,경기 성남시 분당구 판교로319번길 13 1층,삼평동 691,매일 11:00 ~ 22:00,0316096271,https://place.map.kakao.com/27217633
판교 한식집,찌마기 판교역점,조개,3.8,9,34,경기 성남시 분당구 대왕판교로606번길 10 알파리움1단지 1층 139호,백현동 531,월~금 11:00 ~ 23:00 · 휴게시간 월~금 14:00 ~ 16:00,0317025455,https://place.map.kakao.com/1996407028
판교 한식집,해도락,"해물,생선",3.4,21,31,경기 성남시 분당구 판교역로 235 H스퀘어 N동 1층 130~132호,삼평동 681,매일 14:30 ~ 17:30,,https://place.map.kakao.com/46356589
판교 한식집,한와담 판교점,"육류,고기",3.6,62,918,경기 성남시 분당구 판교역로 152 알파돔타워 1층 1-2~3호,백현동 537,매일 15:00 ~ 17:00,0316227182,https://place.map.kakao.com/1449091593
판교 한식집,두툼해 서판교점,회,2.7,22,20,경기 성남시 분당구 판교공원로2길 54-1 1층,판교동 601-7,화~일 16:00 ~ 23:30,03180172217,https://place.map.kakao.com/528382007
판교 한식집,판교수갈비,"육류,고기",3.1,16,8,경기 성남시 분당구 판교역로10번길 23 1층 101호,백현동 564-4,매일 10:30 ~ 22:00,03180168792,https://place.map.kakao.com/1274259337
판교 한식집,담솥 서판교점,한식,,(30),428,"경기 성남시 분당구 운중로 121 1층 105, 106호",운중동 961,월~금 15:00 ~ 17:00,050714745532,https://place.map.kakao.com/429281482
판교 한식집,춘업순댓국 본점,순대,4.3,32,48,경기 성남시 분당구 판교역로 231 H스퀘어 S동 지하1층 B113호,삼평동 680,월~금 08:00 ~ 21:30,0317893660,https://place.map.kakao.com/26587922
판교 한식집,모토이시 판교점,한식,4.1,13,312,경기 성남시 분당구 분당내곡로 159,삼평동 658,매일 16:00 ~ 01:00,,https://place.map.kakao.com/1595709388
판교 한식집,문어상회,"해물,생선",3.7,20,22,경기 성남시 분당구 대왕판교로606번길 31,삼평동 647,영업시간 월~금 17:00 ~ 24:00,,https://place.map.kakao.com/1062585782
판교 한식집,수 감자탕,감자탕,4.1,20,15,경기 성남시 분당구 동판교로52번길 8-1,백현동 597-3,매일 11:00 ~ 22:00,0317811003,https://place.map.kakao.com/13129640
판교 한식집,제주은희네해장국 성남판교점,해장국,4.2,29,72,경기 성남시 분당구 판교역로 231 에이치스퀘어 에스동 지하1층 122호,삼평동 680,월~금 15:00 ~ 17:00,0316967474,https://place.map.kakao.com/1315363747
판교 한식집,흑화돗 판교본점,"육류,고기",3.9,19,123,경기 성남시 분당구 분당내곡로 131 판교테크원 1층,백현동 534,영업시간 월~금 17:00 ~ 22:00,0316017455,https://place.map.kakao.com/867485264
판교 한식집,섬맛의공방 제주이야기 판교점,"육류,고기",3.1,15,34,경기 성남시 분당구 대왕판교로606번길 10 타워1동 1층 132~ 138호,백현동 531,매일 11:30 ~ 22:00,07044000919,https://place.map.kakao.com/1836064822
판교 한식집,라무진 판교점,"육류,고기",4.4,14,23,경기 성남시 분당구 대왕판교로 660 유스페이스1 B동 2층 236호,삼평동 670,영업시간 매일 17:00 ~ 24:00,,https://place.map.kakao.com/406434414
판교 한식집,명륜진사갈비성 성남서판교점,갈비,1.7,21,28,경기 성남시 분당구 운중로178번길 1 1층,운중동 1018-4,매일 11:00 ~ 22:00,0317089288,https://place.map.kakao.com/1484689470
판교 한식집,즐삼생고기,"육류,고기",3.5,8,6,경기 성남시 분당구 대왕판교로 670 유스페이스2 지하1층 119-4호,삼평동 682,월~금 11:00 ~ 23:00,,https://place.map.kakao.com/192189670
판교 한식집,한마음정육식당 판교테크노벨리점,"육류,고기",4.1,9,78,경기 성남시 분당구 대왕판교로 660 A동,삼평동 670,매일 11:00 ~ 22:00 · 휴게시간 월~금 15:00 ~ 16:30,0317011000,https://place.map.kakao.com/2121742940
판교 한식집,일로집 판교직영점,삼겹살,3.5,6,46,경기 성남시 분당구 판교역로192번길 14-1 판교예미지 1층 105호,삼평동 661,월~금 11:00 ~ 24:00,0317051215,https://place.map.kakao.com/110614623
판교 한식집,허니피그,"육류,고기",4.4,21,42,경기 성남시 분당구 동판교로52번길 3-8 1층,백현동 604-3,매일 16:00 ~ 22:00,03180167373,https://place.map.kakao.com/16603093
판교 한식집,뚝배기동태탕,"매운탕,해물탕",3.4,18,16,경기 성남시 분당구 서판교로44번길 3 1층,판교동 566-10,매일 15:30 ~ 17:00,0317051577,https://place.map.kakao.com/856930253
판교 한식집,양육점 판교점,"육류,고기",4.2,46,543,경기 성남시 분당구 분당내곡로 131 판교테크원타워 2층,백현동 534,매일 15:00 ~ 17:00,0317061624,https://place.map.kakao.com/1317483427
판교 한식집,원조닭한마리칼국수전문,닭요리,,(30),53,경기 성남시 분당구 판교역로 240 삼환하이펙스 A동 지하 1층 108호,삼평동 678,월~금 15:00 ~ 17:00,0317090176,https://place.map.kakao.com/24893152
판교 한식집,팔각도 판교유스페이스점,닭요리,4.6,12,180,경기 성남시 분당구 대왕판교로 660 A동 2층 238호,삼평동 670,월~금 11:00 ~ 22:00 · 휴게시간 월~금 14:30 ~ 16:30,0317242552,https://place.map.kakao.com/1510915770
판교 한식집,춘천명물닭갈비,닭요리,,(30),81,경기 성남시 분당구 운중로138번길 18-5 1층,운중동 933-1,월~토 15:00 ~ 17:00,01026448481,https://place.map.kakao.com/1352078849
판교 한식집,소호정 판교아브뉴프랑점,국수,2.8,19,29,경기 성남시 분당구 동판교로177번길 25 판교호반써밋플레이스 1층,삼평동 740,매일 11:00 ~ 21:00,0317031360,https://place.map.kakao.com/1028051710
판교 한식집,더부자꼬리,곰탕,4.1,20,16,경기 성남시 분당구 판교역로2번길 3 1층,백현동 582-5,매일 11:00 ~ 21:00,0316096525,https://place.map.kakao.com/21932796
판교 한식집,원조장충왕족발 삼평점,"족발,보쌈",3.3,6,14,경기 성남시 분당구 대왕판교로644번길 65 휴먼시아아파트 상가 1층 101호,삼평동 726,,0317023324,https://place.map.kakao.com/21333056
판교 한식집,자연산회통영붕장어,장어,3.0,12,3,경기 성남시 분당구 판교공원로2길 38-1 1층,판교동 600-7,,03180163340,https://place.map.kakao.com/14876271
판교 한식집,판교집 서판교직영점,"육류,고기",3.8,13,103,경기 성남시 분당구 판교공원로2길 58 1층 101호,판교동 601-5,월~금 11:00 ~ 22:00 · 휴게시간 월~금 14:30 ~ 16:30,050714226650,https://place.map.kakao.com/326756280
판교 한식집,운중골낙지마당,"해물,생선",3.5,17,14,경기 성남시 분당구 운중로138번길 18-3 1층,운중동 933-2,"월,화,수,목,금,일 10:00 ~ 23:00",0317035505,https://place.map.kakao.com/15605333
판교 한식집,고화갈비살,갈비,3.5,2,214,"경기 성남시 분당구 판교역로192번길 16 1층 111,112,116,117호",삼평동 662,월~금 16:00 ~ 23:00,,https://place.map.kakao.com/1749260985
판교 한식집,진복호 분당점,회,4.1,12,8,경기 성남시 분당구 동판교로 52,백현동 600,,0317093382,https://place.map.kakao.com/1273245282
판교 한식집,상기육개장,한식,4.9,32,27,경기 성남시 분당구 판교역로2번길 34 1층 102호,백현동 560-3,"월,화,수,목,금,일 11:00 ~ 20:30",050713762912,https://place.map.kakao.com/642455553
판교 한식집,키친정지,한식,4.4,17,8,경기 성남시 분당구 산운로160번길 22 1층 102호,운중동 972-3,영업시간 매일 07:00 ~ 14:30,0317035577,https://place.map.kakao.com/1791630354
판교 한식집,판교삼대곱창,"곱창,막창",3.6,16,140,경기 성남시 분당구 대왕판교로 660 유스페이스 1 A동 202호,삼평동 670,월~금 11:20 ~ 23:00,,https://place.map.kakao.com/23279439
